tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
3460,positive,0.87,,0.0,JetBlue,,User1134,,25,@USAirways Thank you for the upgrade! Best service I've had in a long time.,,2015-02-02 03:04:00 ,NYC,Eastern Time
3461,neutral,0.86,,0.0,US Airways,,User2074,,64,@Delta departing on time from ATL to LAX today.,,2015-04-10 04:24:00 ,Chicago,Central Time
3462,neutral,0.67,,0.0,Alaska,,User4174,,86,@AlaskaAir is hiring 500 new flight attendants across their network.,,2015-06-28 12:01:00 ,NYC,
3463,positive,0.89,,0.0,Delta,,User2749,,89,@Delta flight delay but your customer service handled it beautifully. Impressed!,,2015-03-25 12:00:00 ,LA,
3464,neutral,0.85,,0.0,Southwest,,User3435,,3,@AmericanAir flight AA456 is rescheduled to depart at 3:45 PM from Terminal 4.,,2015-06-24 11:58:00 ,LA,
3465,neutral,0.55,,0.0,United,,User767,,18,@Delta departing on time from ATL to LAX today.,,2015-04-08 19:23:00 ,Chicago,Pacific Time
3466,negative,0.99,Late flight,0.54,Virgin America,,User2827,,37,@Delta my flight was overbooked and I voluntold. But the compensation was insulting.,,2015-05-12 03:30:00 ,,
3467,neutral,0.88,,0.0,American,,User502,,36,@AlaskaAir is hiring 500 new flight attendants across their network.,,2015-04-07 20:04:00 ,LA,Eastern Time
3468,negative,0.74,longlines,0.95,Virgin America,,User2705,,9,@SouthwestAir lost my bag AGAIN. This is the third time. So frustrated!,,2015-07-26 06:53:00 ,Chicago,
3469,positive,0.71,,0.0,United,,User2886,,61,@VirginAmerica The seats were so comfortable and the WiFi actually worked! Will fly again!,,2015-04-21 14:20:00 ,,Central Time
3470,negative,0.6,longlines,0.76,Virgin America,,User3990,,48,@Delta my flight was overbooked and I voluntold. But the compensation was insulting.,,2015-04-14 14:07:00 ,Miami,
3471,negative,0.98,Late flight,0.58,Alaska,,User4967,,84,@SouthwestAir lost my bag AGAIN. This is the third time. So frustrated!,,2015-02-27 12:57:00 ,Chicago,Mountain Time
3472,neutral,0.54,,0.0,Virgin America,,User4239,,66,@AmericanAir flight AA456 is rescheduled to depart at 3:45 PM from Terminal 4.,,2015-05-11 13:51:00 ,Seattle,Eastern Time
3473,negative,0.79,longlines,0.72,United,,User538,,84,@JetBlue the noise from the engine was unbearable. Earplugs didn't help. Terrible plane.,,2015-03-23 05:26:00 ,Miami,Eastern Time
3474,neutral,0.63,,0.0,United,,User4417,,47,@AmericanAir flight 123 is currently boarding at gate B42.,,2015-03-21 08:22:00 ,Boston,
3475,negative,0.78,Canceled flight,0.77,United,,User4861,,46,@United had to sleep in the airport because of your delays. Worst airline ever. :(,,2015-04-03 07:37:00 ,NYC,Pacific Time
3476,negative,0.86,Customer service issue,0.73,Alaska,,User2706,,42,@JetBlue your WiFi never works. Paying for internet that doesn't connect. Ridiculous.,,2015-06-24 01:04:00 ,LA,Mountain Time
3477,positive,0.84,,0.0,United,,User4223,,0,@Delta flight delay but your customer service handled it beautifully. Impressed!,,2015-03-24 00:09:00 ,Dallas,Central Time
3478,negative,0.67,longlines,0.71,United,,User3040,,32,"@AmericanAir 2 hour delay and counting. No updates, no water, no nothing. Pathetic!",,2015-04-23 02:40:00 ,,Central Time
3479,negative,0.75,Bad flight,0.71,United,,User1561,,0,@SouthwestAir the bathroom was filthy. How do you even manage that in 2 hours?,,2015-06-20 14:52:00 ,,
3480,neutral,0.55,,0.0,American,,User1368,,81,@SouthwestAir new safety video went live today.,,2015-05-28 07:35:00 ,Miami,Mountain Time
3481,positive,0.98,,0.0,Delta,,User2614,,15,Love the free WiFi on @VirginAmerica. Makes the flight feel so short!,,2015-06-09 09:08:00 ,NYC,Mountain Time
3482,neutral,0.58,,0.0,American,,User600,,1,@AlaskaAir will be retiring their Boeing 737 fleet over the next 5 years.,,2015-05-25 02:09:00 ,,Central Time
3483,neutral,0.56,,0.0,US Airways,,User425,,86,@Delta has partnered with a new hotel chain for loyalty members.,,2015-04-16 15:13:00 ,Dallas,Mountain Time
3484,neutral,0.76,,0.0,Alaska,,User3500,,12,@United is renovating their United Club at San Francisco International.,,2015-07-09 22:57:00 ,Boston,
3485,positive,0.64,,0.0,Virgin America,,User3267,,90,@Delta flight delay but your customer service handled it beautifully. Impressed!,,2015-07-07 13:22:00 ,Seattle,Mountain Time
3486,positive,0.84,,0.0,JetBlue,,User2180,,67,Just had the best flight ever with @Delta. Smooth takeoff and landing. #happy,,2015-04-02 06:18:00 ,,Eastern Time
3487,positive,0.66,,0.0,US Airways,,User2987,,17,Just booked my next flight with @VirginAmerica. Can't wait! Always a great experience.,,2015-07-23 12:43:00 ,Chicago,Mountain Time
3488,positive,0.67,,0.0,Delta,,User109,,74,@Delta your app makes checking in so easy. Technology done right!,,2015-02-20 08:15:00 ,Miami,Eastern Time
3489,positive,0.79,,0.0,United,,User4038,,53,What a great experience with @SouthwestAir! The crew was incredibly helpful.,,2015-02-13 03:21:00 ,Boston,Eastern Time
3490,neutral,0.51,,0.0,Delta,,User1241,,5,@United is testing a new boarding process at Denver International Airport.,,2015-02-18 12:45:00 ,Seattle,Eastern Time
3491,negative,0.65,Flight booking problems,0.78,United,,User2755,,85,@Delta flight canceled last minute with no explanation. Stranded at the airport. Terrible!,,2015-04-08 14:58:00 ,Miami,
3492,neutral,0.59,,0.0,US Airways,,User2935,,64,@AlaskaAir is hiring 500 new flight attendants across their network.,,2015-06-09 22:13:00 ,Miami,Eastern Time
3493,positive,0.71,,0.0,JetBlue,,User2066,,60,@VirginAmerica The seats were so comfortable and the WiFi actually worked! Will fly again!,,2015-06-26 02:52:00 ,Seattle,Central Time
3494,neutral,0.7,,0.0,JetBlue,,User1967,,81,@United is renovating their United Club at San Francisco International.,,2015-05-11 09:43:00 ,NYC,Eastern Time
3495,neutral,0.88,,0.0,Alaska,,User3468,,88,@SouthwestAir will be offering complimentary coffee and tea on all morning flights.,,2015-03-08 21:26:00 ,Dallas,Central Time
3496,neutral,0.62,,0.0,Virgin America,,User4081,,33,@USAirways is updating their baggage policy effective next month.,,2015-07-02 05:46:00 ,NYC,Pacific Time
3497,negative,0.88,Canceled flight,0.51,JetBlue,,User3089,,85,@Delta flight canceled last minute with no explanation. Stranded at the airport. Terrible!,,2015-02-13 02:19:00 ,,Pacific Time
3498,negative,0.82,Flight booking problems,0.64,Southwest,,User1663,,63,@AmericanAir worst customer service ever. Waited 3 hours on the phone. Unacceptable!,,2015-03-02 12:41:00 ,,Central Time
3499,neutral,0.86,,0.0,United,,User1645,,48,@United is testing a new boarding process at Denver International Airport.,,2015-07-04 22:48:00 ,,Eastern Time
3500,neutral,0.79,,0.0,American,,User541,,67,@Delta departing on time from ATL to LAX today.,,2015-07-03 18:15:00 ,Miami,
3501,negative,0.92,Bad flight,0.93,American,,User2752,,22,@AmericanAir worst customer service ever. Waited 3 hours on the phone. Unacceptable!,,2015-06-15 20:14:00 ,LA,Eastern Time
3502,negative,0.9,Late flight,0.81,United,,User3634,,6,@AmericanAir your staff at JFK needs serious training. Zero empathy or professionalism.,,2015-04-09 22:14:00 ,Seattle,Mountain Time
3503,negative,0.77,Canceled flight,0.77,American,,User3516,,65,@AlaskaAir my miles expired without warning. No courtesy email or anything. Shady practices.,,2015-02-22 04:08:00 ,Boston,Pacific Time
3504,neutral,0.73,,0.0,Alaska,,User31,,89,@AlaskaAir released their customer satisfaction survey results.,,2015-04-07 14:54:00 ,Dallas,Central Time
3505,negative,0.61,Flight booking problems,0.84,United,,User3545,,86,@SouthwestAir lost my bag AGAIN. This is the third time. So frustrated!,,2015-04-04 00:55:00 ,Miami,Central Time
3506,positive,0.8,,0.0,Southwest,,User2527,,12,@JetBlue the snacks are always fresh and the crew makes me feel welcome. 5 stars!,,2015-06-23 18:07:00 ,NYC,Mountain Time
3507,positive,1.0,,0.0,Virgin America,,User3323,,82,@Delta flight delay but your customer service handled it beautifully. Impressed!,,2015-02-08 23:06:00 ,Miami,Mountain Time
3508,positive,0.8,,0.0,Alaska,,User4446,,50,@VirginAmerica The seats were so comfortable and the WiFi actually worked! Will fly again!,,2015-03-05 21:33:00 ,Chicago,Mountain Time
3509,neutral,0.72,,0.0,Virgin America,,User3249,,3,@AmericanAir flight AA456 is rescheduled to depart at 3:45 PM from Terminal 4.,,2015-02-23 23:41:00 ,NYC,Mountain Time
3510,neutral,0.74,,0.0,Southwest,,User4217,,54,@JetBlue announced new direct flights from Boston to San Francisco starting May.,,2015-05-22 13:28:00 ,,
3511,neutral,0.68,,0.0,JetBlue,,User1535,,10,@AlaskaAir is hiring 500 new flight attendants across their network.,,2015-05-13 10:10:00 ,,Mountain Time
3512,negative,0.7,Flight booking problems,0.78,Delta,,User3905,,17,@JetBlue the noise from the engine was unbearable. Earplugs didn't help. Terrible plane.,,2015-04-24 10:39:00 ,Miami,Mountain Time
3513,negative,0.99,Damaged luggage,0.69,American,,User4360,,70,@United had to sleep in the airport because of your delays. Worst airline ever. :(,,2015-03-21 17:23:00 ,,Pacific Time
3514,negative,0.97,Bad flight,0.56,Alaska,,User4518,,13,@SouthwestAir lost my bag AGAIN. This is the third time. So frustrated!,,2015-05-11 10:30:00 ,Chicago,
3515,negative,0.84,Flight booking problems,0.93,Virgin America,,User658,,11,@USAirways the seats are so uncomfortable. My back hurts. Never flying with you again.,,2015-06-17 17:28:00 ,Boston,Pacific Time
3516,positive,0.62,,0.0,Virgin America,,User4944,,99,Just had the best flight ever with @Delta. Smooth takeoff and landing. #happy,,2015-02-12 00:45:00 ,NYC,Pacific Time
3517,negative,0.86,Damaged luggage,0.78,Alaska,,User1909,,44,@United I was charged for TWO bags when I should have only been charged for one. Theft!,,2015-07-14 14:03:00 ,,Central Time
3518,positive,0.65,,0.0,Southwest,,User4155,,43,Amazing flight crew! So friendly and attentive. @AmericanAir you guys rock!,,2015-07-13 00:04:00 ,Seattle,Eastern Time
3519,positive,0.83,,0.0,American,,User2824,,51,"@AlaskaAir You guys are the best! Friendly staff, on time, great experience all around.",,2015-07-20 20:38:00 ,NYC,Central Time
3520,negative,0.76,Lost luggage,0.91,American,,User4084,,49,@AlaskaAir overbooked and bumped me off my flight. Terrible communication.,,2015-03-16 01:00:00 ,Chicago,Eastern Time
3521,neutral,0.81,,0.0,JetBlue,,User4704,,83,@Delta has partnered with a new hotel chain for loyalty members.,,2015-05-20 04:16:00 ,Miami,Pacific Time
3522,negative,0.85,Late flight,0.85,Virgin America,,User2270,,63,@JetBlue the plane was freezing. Asked for a blanket and they had none. Great service.,,2015-07-27 02:51:00 ,LA,Mountain Time
3523,neutral,0.65,,0.0,JetBlue,,User3117,,86,@AmericanAir updated the carry-on size requirements for basic economy tickets.,,2015-06-07 08:03:00 ,Miami,Central Time
3524,positive,0.7,,0.0,Virgin America,,User538,,28,What a great experience with @SouthwestAir! The crew was incredibly helpful.,,2015-04-07 10:46:00 ,LA,Mountain Time
3525,neutral,0.89,,0.0,JetBlue,,User2193,,45,@JetBlue will begin serving additional routes from JFK starting in June.,,2015-06-12 06:42:00 ,Chicago,Pacific Time
3526,positive,0.86,,0.0,Virgin America,,User1311,,83,@USAirways Thank you for the upgrade! Best service I've had in a long time.,,2015-06-21 13:40:00 ,Seattle,Mountain Time
3527,negative,0.93,Flight booking problems,0.62,American,,User4297,,84,@JetBlue your WiFi never works. Paying for internet that doesn't connect. Ridiculous.,,2015-05-29 15:23:00 ,Miami,Eastern Time
3528,neutral,0.62,,0.0,Southwest,,User4998,,98,@AmericanAir updated the carry-on size requirements for basic economy tickets.,,2015-07-17 13:49:00 ,Chicago,Pacific Time
3529,negative,0.77,Flight booking problems,0.93,American,,User2504,,45,@JetBlue the plane was freezing. Asked for a blanket and they had none. Great service.,,2015-02-07 23:50:00 ,Dallas,Eastern Time
3530,positive,0.61,,0.0,Southwest,,User1354,,68,Love the free WiFi on @VirginAmerica. Makes the flight feel so short!,,2015-04-10 12:29:00 ,,Eastern Time
3531,positive,0.67,,0.0,United,,User3661,,72,Flying with @Delta today and everything was perfect. No complaints at all!,,2015-02-12 22:29:00 ,Chicago,Mountain Time
3532,neutral,0.63,,0.0,Virgin America,,User1980,,85,@AlaskaAir announced their merger talks with Hawaiian Airlines.,,2015-07-11 21:00:00 ,,Eastern Time
3533,positive,0.82,,0.0,Virgin America,,User1087,,14,@AmericanAir landed safely despite turbulence. Pilots did an amazing job!,,2015-05-02 01:43:00 ,,Pacific Time
3534,neutral,0.76,,0.0,Delta,,User531,,39,@AmericanAir flight 123 is currently boarding at gate B42.,,2015-03-26 10:14:00 ,NYC,Mountain Time
3535,positive,0.87,,0.0,United,,User2709,,28,@AmericanAir great prices and great service. What more could you ask for?,,2015-06-06 19:54:00 ,Chicago,Eastern Time
3536,neutral,0.86,,0.0,Delta,,User4720,,18,@JetBlue flight B6589 is operating as scheduled today.,,2015-04-03 21:22:00 ,,Pacific Time
3537,neutral,0.66,,0.0,Southwest,,User3557,,58,@JetBlue announced new direct flights from Boston to San Francisco starting May.,,2015-04-09 04:35:00 ,Seattle,Central Time
3538,neutral,0.54,,0.0,American,,User4330,,67,@JetBlue introduced a new menu for transatlantic flights.,,2015-05-05 15:14:00 ,Chicago,
3539,neutral,0.64,,0.0,Virgin America,,User3534,,10,@JetBlue introduced a new menu for transatlantic flights.,,2015-04-08 20:48:00 ,,
3540,neutral,0.53,,0.0,United,,User2494,,41,@Delta confirmed order for 100 new Airbus A321neo aircraft.,,2015-02-25 02:30:00 ,Dallas,Pacific Time
3541,negative,0.69,Damaged luggage,0.85,JetBlue,,User882,,17,@SouthwestAir no power outlets at my seat. My phone died mid-flight. Very inconvenient.,,2015-06-02 05:34:00 ,Seattle,Mountain Time
3542,negative,0.7,Customer service issue,1.0,Southwest,,User3897,,11,"@AmericanAir 2 hour delay and counting. No updates, no water, no nothing. Pathetic!",,2015-07-21 10:53:00 ,Dallas,Mountain Time
3543,neutral,0.85,,0.0,Southwest,,User832,,97,@AlaskaAir released their customer satisfaction survey results.,,2015-05-20 08:56:00 ,NYC,Mountain Time
3544,negative,0.81,Damaged luggage,0.7,American,,User4678,,75,@Delta your online check-in system is broken. Couldn't get my boarding pass. Frustrating!,,2015-07-10 01:27:00 ,Chicago,Eastern Time
3545,positive,0.7,,0.0,United,,User3571,,79,@AlaskaAir check-in was a breeze and boarding was super organized. Love it!,,2015-07-04 10:04:00 ,Miami,Eastern Time
3546,negative,0.88,Canceled flight,0.96,Southwest,,User3611,,86,@Delta flight canceled last minute with no explanation. Stranded at the airport. Terrible!,,2015-07-31 23:26:00 ,Chicago,Eastern Time
3547,neutral,0.59,,0.0,United,,User316,,99,@AlaskaAir released their customer satisfaction survey results.,,2015-06-16 17:33:00 ,LA,
3548,negative,0.86,Canceled flight,0.53,Virgin America,,User3001,,77,@SouthwestAir lost my bag AGAIN. This is the third time. So frustrated!,,2015-04-04 12:19:00 ,,Central Time
3549,positive,0.7,,0.0,United,,User3040,,32,Love the free WiFi on @VirginAmerica. Makes the flight feel so short!,,2015-03-06 15:23:00 ,Miami,Mountain Time
3550,positive,0.84,,0.0,Delta,,User199,,91,@JetBlue the snacks are always fresh and the crew makes me feel welcome. 5 stars!,,2015-04-26 09:37:00 ,LA,Pacific Time
3551,negative,0.81,Lost luggage,0.82,United,,User693,,55,@SouthwestAir lost my bag AGAIN. This is the third time. So frustrated!,,2015-07-08 11:14:00 ,,Central Time
3552,neutral,0.69,,0.0,Delta,,User130,,86,@AlaskaAir announced their merger talks with Hawaiian Airlines.,,2015-07-15 03:20:00 ,Seattle,Central Time
3553,neutral,0.88,,0.0,Alaska,,User2784,,77,@United just published their new route map for next summer.,,2015-03-05 12:57:00 ,Boston,Mountain Time
3554,negative,0.8,longlines,0.57,Delta,,User4008,,95,@JetBlue flight attendants were rude and ignored my request. Very disappointed.,,2015-02-14 23:32:00 ,Chicago,
3555,negative,0.84,Lost luggage,0.7,Delta,,User3773,,100,@United my flight was delayed 6 hours and no one gave us a reason. Awful experience.,,2015-04-24 14:13:00 ,Seattle,Mountain Time
3556,negative,0.74,Damaged luggage,0.74,Alaska,,User4874,,82,@AmericanAir worst customer service ever. Waited 3 hours on the phone. Unacceptable!,,2015-04-16 11:54:00 ,Boston,Pacific Time
3557,neutral,0.6,,0.0,Virgin America,,User1073,,6,@Delta departing on time from ATL to LAX today.,,2015-02-03 05:00:00 ,Seattle,
3558,negative,0.82,Late flight,0.94,US Airways,,User4870,,81,@Delta I paid for extra legroom and got a middle seat. False advertising much?,,2015-04-30 01:10:00 ,Dallas,
3559,positive,0.76,,0.0,United,,User4953,,83,@AmericanAir great prices and great service. What more could you ask for?,,2015-02-13 08:00:00 ,Chicago,Pacific Time
3560,positive,0.78,,0.0,Virgin America,,User1198,,38,@Delta your app makes checking in so easy. Technology done right!,,2015-07-11 02:34:00 ,Chicago,Mountain Time
3561,positive,0.62,,0.0,United,,User1414,,70,@VirginAmerica The seats were so comfortable and the WiFi actually worked! Will fly again!,,2015-07-21 04:28:00 ,Boston,Eastern Time
3562,neutral,0.54,,0.0,United,,User4469,,35,@United is testing a new boarding process at Denver International Airport.,,2015-05-08 01:06:00 ,LA,Central Time
3563,negative,0.69,Canceled flight,0.68,United,,User1614,,22,@United my flight was delayed 6 hours and no one gave us a reason. Awful experience.,,2015-02-09 17:47:00 ,Boston,Mountain Time
3564,positive,0.91,,0.0,JetBlue,,User4403,,28,Love the free WiFi on @VirginAmerica. Makes the flight feel so short!,,2015-05-18 00:15:00 ,Boston,Mountain Time
3565,neutral,0.65,,0.0,American,,User2509,,59,@JetBlue flight B6589 is operating as scheduled today.,,2015-06-11 18:45:00 ,Miami,Mountain Time
3566,positive,0.62,,0.0,Virgin America,,User817,,16,Just had the best flight ever with @Delta. Smooth takeoff and landing. #happy,,2015-02-21 08:44:00 ,,Mountain Time
3567,neutral,0.55,,0.0,United,,User226,,34,@Delta posted their quarterly earnings report for Q2.,,2015-06-24 11:55:00 ,Dallas,Eastern Time
3568,negative,0.6,Flight booking problems,0.54,Delta,,User2170,,99,"@AmericanAir 2 hour delay and counting. No updates, no water, no nothing. Pathetic!",,2015-06-30 02:39:00 ,LA,Pacific Time
3569,negative,0.77,Damaged luggage,0.57,JetBlue,,User942,,44,@USAirways checked my bag and it came back damaged. Who pays for this mess?,,2015-04-28 12:52:00 ,NYC,Mountain Time
3570,positive,0.69,,0.0,Alaska,,User4105,,93,Great job @SouthwestAir! Got me home safely despite the weather. Much appreciated!,,2015-07-26 03:44:00 ,Seattle,Central Time
3571,neutral,0.73,,0.0,JetBlue,,User3127,,13,@AmericanAir reminder: check-in opens 24 hours before departure.,,2015-03-07 23:25:00 ,Miami,
3572,negative,0.75,Damaged luggage,0.6,Delta,,User2347,,25,@AmericanAir worst customer service ever. Waited 3 hours on the phone. Unacceptable!,,2015-06-20 16:30:00 ,,Central Time
3573,neutral,0.77,,0.0,US Airways,,User2435,,85,@AlaskaAir is hiring 500 new flight attendants across their network.,,2015-05-09 02:19:00 ,Seattle,Mountain Time
3574,negative,0.68,Lost luggage,0.5,Delta,,User793,,9,@AlaskaAir gate agent was incredibly rude. Made me check a bag that fit in the overhead. Ugh.,,2015-05-29 13:49:00 ,LA,Central Time
3575,positive,0.75,,0.0,US Airways,,User3251,,65,@VirginAmerica The seats were so comfortable and the WiFi actually worked! Will fly again!,,2015-03-31 03:38:00 ,Seattle,Central Time
3576,neutral,0.6,,0.0,American,,User4413,,32,@AmericanAir flight AA456 is rescheduled to depart at 3:45 PM from Terminal 4.,,2015-05-11 10:24:00 ,Seattle,
3577,positive,0.97,,0.0,United,,User1896,,48,@Delta flight delay but your customer service handled it beautifully. Impressed!,,2015-06-22 17:49:00 ,,Eastern Time
3578,negative,0.79,Lost luggage,0.7,United,,User1484,,88,@AmericanAir the food was cold and stale. Paying for this garbage? Never again.,,2015-02-21 11:36:00 ,NYC,
3579,negative,0.67,Late flight,0.69,United,,User2165,,35,@Delta my flight was overbooked and I voluntold. But the compensation was insulting.,,2015-02-17 01:58:00 ,,Mountain Time
3580,neutral,0.56,,0.0,Delta,,User1051,,10,@SouthwestAir celebrates 50 years of service this year.,,2015-06-20 14:10:00 ,NYC,Pacific Time
3581,positive,0.68,,0.0,Delta,,User4780,,68,Always a pleasure flying @VirginAmerica. The mood lighting is so relaxing!,,2015-03-02 14:44:00 ,Seattle,Eastern Time
3582,neutral,0.63,,0.0,Alaska,,User4266,,67,@SouthwestAir new safety video went live today.,,2015-07-07 23:50:00 ,LA,
3583,positive,0.83,,0.0,Alaska,,User1321,,79,What a great experience with @SouthwestAir! The crew was incredibly helpful.,,2015-07-04 01:20:00 ,NYC,Eastern Time
3584,positive,0.71,,0.0,JetBlue,,User778,,42,@VirginAmerica The seats were so comfortable and the WiFi actually worked! Will fly again!,,2015-05-18 11:33:00 ,Boston,Eastern Time
3585,positive,0.68,,0.0,Virgin America,,User1640,,52,@Delta flight delay but your customer service handled it beautifully. Impressed!,,2015-04-04 03:26:00 ,Boston,Central Time
3586,positive,0.93,,0.0,Alaska,,User4889,,22,Just booked my next flight with @VirginAmerica. Can't wait! Always a great experience.,,2015-05-18 03:26:00 ,LA,
3587,positive,0.97,,0.0,Delta,,User4834,,11,@Delta flight delay but your customer service handled it beautifully. Impressed!,,2015-06-27 06:33:00 ,,Mountain Time
3588,positive,0.88,,0.0,Delta,,User107,,97,"@AlaskaAir You guys are the best! Friendly staff, on time, great experience all around.",,2015-03-26 20:52:00 ,Miami,Eastern Time
3589,positive,0.74,,0.0,Southwest,,User1594,,14,@Delta flight delay but your customer service handled it beautifully. Impressed!,,2015-05-11 07:51:00 ,Seattle,Eastern Time
3590,neutral,0.53,,0.0,Virgin America,,User372,,34,@AmericanAir reminder: check-in opens 24 hours before departure.,,2015-06-29 01:48:00 ,LA,
3591,neutral,0.69,,0.0,Southwest,,User3044,,76,@AmericanAir reminder: check-in opens 24 hours before departure.,,2015-05-03 23:18:00 ,Dallas,
3592,negative,0.77,Lost luggage,0.84,Delta,,User1785,,19,@United I was charged for TWO bags when I should have only been charged for one. Theft!,,2015-06-04 08:46:00 ,NYC,Central Time
3593,neutral,0.88,,0.0,Virgin America,,User4917,,13,@AlaskaAir released their customer satisfaction survey results.,,2015-05-24 08:04:00 ,NYC,Pacific Time
3594,positive,0.85,,0.0,US Airways,,User871,,63,Great job @SouthwestAir! Got me home safely despite the weather. Much appreciated!,,2015-05-19 05:57:00 ,NYC,Central Time
3595,positive,0.65,,0.0,JetBlue,,User2933,,29,Just had the best flight ever with @Delta. Smooth takeoff and landing. #happy,,2015-06-27 19:16:00 ,LA,Eastern Time
3596,neutral,0.81,,0.0,US Airways,,User3192,,40,@JetBlue flight B6589 is operating as scheduled today.,,2015-04-01 03:20:00 ,Chicago,Eastern Time
3597,positive,0.96,,0.0,Alaska,,User2767,,76,Amazing flight crew! So friendly and attentive. @AmericanAir you guys rock!,,2015-05-14 16:42:00 ,,
3598,positive,0.72,,0.0,Alaska,,User264,,17,@SouthwestAir no fees for bags? Yes please! Best airline hands down.,,2015-07-12 08:58:00 ,NYC,Eastern Time
3599,positive,0.91,,0.0,United,,User3281,,42,Another smooth flight with @AlaskaAir. You guys never disappoint!,,2015-07-17 02:26:00 ,Boston,Eastern Time
3600,neutral,0.89,,0.0,Alaska,,User3918,,24,@AlaskaAir is hiring 500 new flight attendants across their network.,,2015-05-21 14:01:00 ,NYC,Eastern Time
3601,positive,0.88,,0.0,American,,User1407,,90,@USAirways Thank you for the upgrade! Best service I've had in a long time.,,2015-03-19 09:08:00 ,NYC,Pacific Time
3602,negative,0.81,Lost luggage,0.91,American,,User1923,,52,@AmericanAir your staff at JFK needs serious training. Zero empathy or professionalism.,,2015-07-23 07:11:00 ,Seattle,Pacific Time
3603,negative,0.64,Customer service issue,0.82,US Airways,,User4529,,37,@AmericanAir worst customer service ever. Waited 3 hours on the phone. Unacceptable!,,2015-04-10 05:18:00 ,LA,Central Time
3604,neutral,0.51,,0.0,US Airways,,User4923,,31,@SouthwestAir celebrates 50 years of service this year.,,2015-05-06 00:44:00 ,LA,Mountain Time
3605,positive,0.96,,0.0,Delta,,User3489,,15,@Delta your app makes checking in so easy. Technology done right!,,2015-07-22 23:32:00 ,Boston,Pacific Time
3606,positive,0.6,,0.0,US Airways,,User1577,,13,Flying with @Delta today and everything was perfect. No complaints at all!,,2015-04-21 15:22:00 ,Boston,Central Time
3607,positive,0.72,,0.0,Southwest,,User458,,38,@AmericanAir landed safely despite turbulence. Pilots did an amazing job!,,2015-04-25 02:43:00 ,NYC,Mountain Time
3608,neutral,0.86,,0.0,Delta,,User3141,,3,@SouthwestAir celebrates 50 years of service this year.,,2015-07-15 06:20:00 ,Dallas,
3609,negative,0.83,Canceled flight,0.52,Southwest,,User3127,,30,@JetBlue the plane was freezing. Asked for a blanket and they had none. Great service.,,2015-06-03 12:45:00 ,Seattle,
3610,neutral,0.74,,0.0,Southwest,,User4402,,72,@AmericanAir flight AA456 is rescheduled to depart at 3:45 PM from Terminal 4.,,2015-04-30 07:14:00 ,Seattle,Eastern Time
3611,positive,0.93,,0.0,United,,User1889,,77,Great job @SouthwestAir! Got me home safely despite the weather. Much appreciated!,,2015-07-24 00:53:00 ,LA,Central Time
3612,negative,0.94,Bad flight,0.5,JetBlue,,User1539,,86,@Delta my flight was overbooked and I voluntold. But the compensation was insulting.,,2015-03-18 16:47:00 ,LA,Mountain Time
3613,negative,0.87,Lost luggage,0.98,US Airways,,User4316,,26,@SouthwestAir cancelled my return flight and made me rebook. Missing my event now. Thanks a lot!,,2015-06-01 11:06:00 ,Seattle,Mountain Time
3614,neutral,0.79,,0.0,JetBlue,,User2329,,99,@Delta has partnered with a new hotel chain for loyalty members.,,2015-05-04 09:11:00 ,Chicago,
3615,negative,0.98,Flight booking problems,0.67,Alaska,,User178,,34,@AmericanAir your staff at JFK needs serious training. Zero empathy or professionalism.,,2015-03-25 10:52:00 ,Dallas,Central Time
3616,neutral,0.75,,0.0,Virgin America,,User68,,77,@JetBlue will begin serving additional routes from JFK starting in June.,,2015-04-11 15:53:00 ,Chicago,
3617,positive,0.95,,0.0,JetBlue,,User4923,,36,@JetBlue the snacks are always fresh and the crew makes me feel welcome. 5 stars!,,2015-04-25 06:20:00 ,Boston,Mountain Time
3618,positive,0.7,,0.0,Delta,,User309,,70,Just had the best flight ever with @Delta. Smooth takeoff and landing. #happy,,2015-06-14 06:00:00 ,Dallas,Pacific Time
3619,negative,0.98,Lost luggage,0.97,US Airways,,User3091,,94,@SouthwestAir the bathroom was filthy. How do you even manage that in 2 hours?,,2015-07-07 20:25:00 ,Seattle,Mountain Time
3620,positive,0.84,,0.0,US Airways,,User873,,58,@United great legroom and the food was surprisingly good. Will fly again!,,2015-02-05 13:44:00 ,Miami,Eastern Time
3621,neutral,0.73,,0.0,Delta,,User673,,33,@AmericanAir flight AA456 is rescheduled to depart at 3:45 PM from Terminal 4.,,2015-07-10 14:58:00 ,Boston,Eastern Time
3622,neutral,0.82,,0.0,US Airways,,User3213,,91,@AlaskaAir is hiring 500 new flight attendants across their network.,,2015-05-26 03:21:00 ,Miami,Pacific Time
3623,positive,0.73,,0.0,Virgin America,,User3461,,9,Love the free WiFi on @VirginAmerica. Makes the flight feel so short!,,2015-06-19 23:32:00 ,,Eastern Time
3624,positive,0.72,,0.0,Southwest,,User3015,,26,@SouthwestAir no fees for bags? Yes please! Best airline hands down.,,2015-04-14 22:13:00 ,Seattle,
3625,positive,0.95,,0.0,US Airways,,User3351,,41,Amazing flight crew! So friendly and attentive. @AmericanAir you guys rock!,,2015-02-05 20:21:00 ,Seattle,
